2-a	cont_a	2-b	cont_b	2-c	cont_c	2-d	cont_d	2-e	cont_e	2-f	cont_f	2-g	cont_g	2-h	cont_h	2-i	cont_i
ずは	7.82E-06	すう	7.88E-06	ずま	7.68E-06	ずノ	7.76E-06	ずは	7.99E-06	ぜふ	7.68E-06	すメ	7.78E-06	ずぬ	8.05E-06	ぜく	8.03E-06
すヒ	7.82E-06	すお	7.88E-06	すみ	7.68E-06	すば	7.76E-06	すヒ	7.99E-06	せほ	7.68E-06	すめ	7.78E-06	ずね	8.05E-06	せけ	8.03E-06
すぶ	7.82E-06	ずお	7.88E-06	ずみ	7.68E-06	ずは	7.76E-06	すひ	7.99E-06	せま	7.68E-06	すも	7.78E-06	すノ	8.05E-06	せコ	8.03E-06
ずふ	7.82E-06	すか	7.88E-06	すむ	7.68E-06	すヒ	7.76E-06	ずひ	7.99E-06	せみ	7.68E-06	ずも	7.78E-06	すの	8.05E-06	せこ	8.03E-06
すベ	7.82E-06	すが	7.88E-06	すメ	7.68E-06	すひ	7.76E-06	ずふ	7.99E-06	せむ	7.68E-06	ずや	7.78E-06	ずノ	8.05E-06	せゴ	8.03E-06
ずヘ	7.82E-06	ずか	7.88E-06	すめ	7.68E-06	すび	7.76E-06	すべ	7.99E-06	せメ	7.68E-06	すゆ	7.78E-06	すは	8.05E-06	せご	8.03E-06
ずほ	7.82E-06	ずが	7.88E-06	ずも	7.68E-06	ずひ	7.76E-06	ずほ	7.99E-06	せめ	7.68E-06	ずゆ	7.78E-06	すば	8.05E-06	ぜコ	8.03E-06
すま	7.82E-06	すギ	7.88E-06	すゆ	7.68E-06	すぶ	7.76E-06	すま	7.99E-06	せも	7.68E-06	すら	7.78E-06	ずは	8.05E-06	ぜゴ	8.03E-06
ずま	7.82E-06	すぎ	7.88E-06	ずゆ	7.68E-06	ずふ	7.76E-06	すみ	7.99E-06	ぜも	7.68E-06	すり	7.78E-06	すヒ	8.05E-06	せさ	8.03E-06
すみ	7.82E-06	すく	7.88E-06	すよ	7.68E-06	すベ	7.76E-06	ずみ	7.99E-06	せや	7.68E-06	する	7.78E-06	すひ	8.05E-06	せし	8.03E-06
ずみ	7.82E-06	すぐ	7.88E-06	すら	7.68E-06	すべ	7.76E-06	すメ	7.99E-06	ぜゆ	7.68E-06	すれ	7.78E-06	すび	8.05E-06	ぜせ	8.03E-06
すむ	7.82E-06	ずく	7.88E-06	すり	7.68E-06	ずヘ	7.76E-06	すめ	7.99E-06	せヨ	7.68E-06	ずロ	7.78E-06	ずひ	8.05E-06	せソ	8.03E-06
すメ	7.82E-06	すけ	7.88E-06	する	7.68E-06	ずほ	7.76E-06	ずも	7.99E-06	せよ	7.68E-06	すわ	7.78E-06	すぶ	8.05E-06	ぜゾ	8.03E-06
すめ	7.82E-06	ずけ	7.88E-06	ずロ	7.68E-06	すま	7.76E-06	すや	7.99E-06	せら	7.68E-06	ずわ	7.78E-06	すベ	8.05E-06	せた	8.03E-06
すも	7.82E-06	ずコ	7.88E-06	すわ	7.68E-06	ずま	7.76E-06	ずや	7.99E-06	せり	7.68E-06	ずゑ	7.78E-06	ずヘ	8.05E-06	ぜた	8.03E-06
ずも	7.82E-06	ずこ	7.88E-06	ずわ	7.68E-06	すみ	7.76E-06	すゆ	7.99E-06	せる	7.68E-06	すを	7.78E-06	ずほ	8.05E-06	せぢ	8.03E-06
すや	7.82E-06	すし	7.88E-06	すゑ	7.68E-06	ずみ	7.76E-06	ずゆ	7.99E-06	せれ	7.68E-06	ずを	7.78E-06	すま	8.05E-06	せつ	8.03E-06
ずや	7.82E-06	ずし	7.88E-06	ずゑ	7.68E-06	すむ	7.76E-06	すよ	7.99E-06	せロ	7.68E-06	せい	7.78E-06	ずま	8.05E-06	せづ	8.03E-06
すゆ	7.82E-06	すす	7.88E-06	すを	7.68E-06	すめ	7.76E-06	すら	7.99E-06	せわ	7.68E-06	ぜい	7.78E-06	ずみ	8.05E-06	せて	8.03E-06
ずゆ	7.82E-06	すず	7.88E-06	せい	7.68E-06	すも	7.76E-06	すり	7.99E-06	せを	7.68E-06	せお	7.78E-06	すむ	8.05E-06	せト	8.03E-06
すよ	7.82E-06	すソ	7.88E-06	ぜい	7.68E-06	すや	7.76E-06	する	7.99E-06	ぜを	7.68E-06	せか	7.78E-06	すめ	8.05E-06	せド	8.03E-06
すら	7.82E-06	すそ	7.88E-06	せお	7.68E-06	すゆ	7.76E-06	ずロ	7.99E-06	ソあ	7.68E-06	せが	7.78E-06	すも	8.05E-06	ぜト	8.03E-06
すり	7.82E-06	すゾ	7.88E-06	せか	7.68E-06	すら	7.76E-06	すわ	7.99E-06	そあ	7.68E-06	せキ	7.78E-06	ずも	8.05E-06	せな	8.03E-06
する	7.82E-06	ずゾ	7.88E-06	せが	7.68E-06	すり	7.76E-06	ずわ	7.99E-06	ゾあ	7.68E-06	せき	7.78E-06	すや	8.05E-06	ぜな	8.03E-06
すれ	7.82E-06	すた	7.88E-06	ぜか	7.68E-06	すれ	7.76E-06	すゑ	7.99E-06	ソい	7.68E-06	せく	7.78E-06	すゆ	8.05E-06	せに	8.03E-06
ずロ	7.82E-06	すだ	7.88E-06	せキ	7.68E-06	ずロ	7.76E-06	ずゑ	7.99E-06	ゾい	7.68E-06	ぜく	7.78E-06	ずゆ	8.05E-06	ぜに	8.03E-06
すわ	7.82E-06	ずた	7.88E-06	せく	7.68E-06	すわ	7.76E-06	すを	7.99E-06	そう	7.68E-06	せけ	7.78E-06	すよ	8.05E-06	せぬ	8.03E-06
ずわ	7.82E-06	すつ	7.88E-06	ぜく	7.68E-06	すゑ	7.76E-06	ずを	7.99E-06	ソエ	7.68E-06	せコ	7.78E-06	すら	8.05E-06	せね	8.03E-06
すゑ	7.82E-06	ずつ	7.88E-06	せけ	7.68E-06	ずゑ	7.76E-06	せい	7.99E-06	ソお	7.68E-06	せこ	7.78E-06	する	8.05E-06	せノ	8.03E-06
ずゑ	7.82E-06	すト	7.88E-06	せコ	7.68E-06	すを	7.76E-06	ぜい	7.99E-06	ゾお	7.68E-06	せゴ	7.78E-06	すれ	8.05E-06	せの	8.03E-06
すを	7.82E-06	ずト	7.88E-06	せこ	7.68E-06	ずを	7.76E-06	せお	7.99E-06	ソか	7.68E-06	せご	7.78E-06	ずロ	8.05E-06	ぜノ	8.03E-06
ずを	7.82E-06	すな	7.88E-06	せゴ	7.68E-06	せい	7.76E-06	せが	7.99E-06	そか	7.68E-06	ぜコ	7.78E-06	すわ	8.05E-06	せは	8.03E-06
せい	7.82E-06	ずな	7.88E-06	せご	7.68E-06	ぜい	7.76E-06	ぜか	7.99E-06	ソが	7.68E-06	ぜゴ	7.78E-06	ずわ	8.05E-06	せば	8.03E-06
ぜい	7.82E-06	すに	7.88E-06	ぜコ	7.68E-06	せお	7.76E-06	せキ	7.99E-06	そが	7.68E-06	せさ	7.78E-06	すゑ	8.05E-06	せひ	8.03E-06
せお	7.82E-06	ずに	7.88E-06	ぜゴ	7.68E-06	せが	7.76E-06	せく	7.99E-06	ゾか	7.68E-06	ぜさ	7.78E-06	ずゑ	8.05E-06	せふ	8.03E-06
せか	7.82E-06	ずね	7.88E-06	せさ	7.68E-06	ぜか	7.76E-06	ぜく	7.99E-06	そき	7.68E-06	せし	7.78E-06	すを	8.05E-06	ぜふ	8.03E-06
ぜか	7.82E-06	すノ	7.88E-06	ぜさ	7.68E-06	せき	7.76E-06	せけ	7.99E-06	そぎ	7.68E-06	せす	7.78E-06	ずを	8.05E-06	せほ	8.03E-06
せキ	7.82E-06	すの	7.88E-06	せし	7.68E-06	せけ	7.76E-06	せコ	7.99E-06	ゾキ	7.68E-06	せぜ	7.78E-06	せい	8.05E-06	せま	8.03E-06
せく	7.82E-06	すは	7.88E-06	せす	7.68E-06	せコ	7.76E-06	せこ	7.99E-06	ゾき	7.68E-06	ぜせ	7.78E-06	ぜい	8.05E-06	ぜま	8.03E-06
ぜく	7.82E-06	すば	7.88E-06	せず	7.68E-06	せこ	7.76E-06	せゴ	7.99E-06	ソく	7.68E-06	ぜた	7.78E-06	せお	8.05E-06	せみ	8.03E-06
せけ	7.82E-06	ずは	7.88E-06	ぜせ	7.68E-06	せご	7.76E-06	せご	7.99E-06	そく	7.68E-06	せぢ	7.78E-06	せか	8.05E-06	せメ	8.03E-06
せコ	7.82E-06	すヒ	7.88E-06	せソ	7.68E-06	ぜゴ	7.76E-06	ぜコ	7.99E-06	ソケ	7.68E-06	せつ	7.78E-06	せが	8.05E-06	せめ	8.03E-06
せこ	7.82E-06	すび	7.88E-06	ぜゾ	7.68E-06	せさ	7.76E-06	ぜゴ	7.99E-06	そケ	7.68E-06	せづ	7.78E-06	ぜか	8.05E-06	せも	8.03E-06
せゴ	7.82E-06	ずひ	7.88E-06	せた	7.68E-06	ぜさ	7.76E-06	せさ	7.99E-06	ソコ	7.68E-06	せて	7.78E-06	せキ	8.05E-06	ぜも	8.03E-06
せご	7.82E-06	すぶ	7.88E-06	ぜた	7.68E-06	せし	7.76E-06	ぜさ	7.99E-06	ソこ	7.68E-06	せト	7.78E-06	せき	8.05E-06	せや	8.03E-06
ぜコ	7.82E-06	ずふ	7.88E-06	せぢ	7.68E-06	せす	7.76E-06	せし	7.99E-06	そこ	7.68E-06	せド	7.78E-06	せく	8.05E-06	せゆ	8.03E-06
ぜゴ	7.82E-06	すベ	7.88E-06	せて	7.68E-06	せず	7.76E-06	せす	7.99E-06	そゴ	7.68E-06	ぜト	7.78E-06	ぜく	8.05E-06	ぜゆ	8.03E-06
ぜさ	7.82E-06	ずヘ	7.88E-06	せト	7.68E-06	せぜ	7.76E-06	せず	7.99E-06	ゾコ	7.68E-06	ぜな	7.78E-06	せけ	8.05E-06	せヨ	8.03E-06
せし	7.82E-06	ずほ	7.88E-06	せと	7.68E-06	ぜせ	7.76E-06	せぜ	7.99E-06	ゾこ	7.68E-06	せに	7.78E-06	せコ	8.05E-06	せら	8.03E-06
せす	7.82E-06	すま	7.88E-06	せド	7.68E-06	せソ	7.76E-06	ぜせ	7.99E-06	ソさ	7.68E-06	ぜに	7.78E-06	せゴ	8.05E-06	せり	8.03E-06
せず	7.82E-06	ずま	7.88E-06	ぜト	7.68E-06	ぜゾ	7.76E-06	ぜゾ	7.99E-06	ゾさ	7.68E-06	せね	7.78E-06	せご	8.05E-06	せる	8.03E-06
せぜ	7.82E-06	すみ	7.88E-06	せな	7.68E-06	せた	7.76E-06	せた	7.99E-06	ソし	7.68E-06	せの	7.78E-06	ぜコ	8.05E-06	せれ	8.03E-06
ぜせ	7.82E-06	すむ	7.88E-06	せノ	7.68E-06	ぜた	7.76E-06	ぜた	7.99E-06	ゾし	7.68E-06	ぜノ	7.78E-06	せさ	8.05E-06	せを	8.03E-06
ぜゾ	7.82E-06	すメ	7.88E-06	せの	7.68E-06	せぢ	7.76E-06	せぢ	7.99E-06	ゾす	7.68E-06	せば	7.78E-06	ぜさ	8.05E-06	ぜを	8.03E-06
せた	7.82E-06	すめ	7.88E-06	せは	7.68E-06	せづ	7.76E-06	せつ	7.99E-06	そせ	7.68E-06	せひ	7.78E-06	せす	8.05E-06	そあ	8.03E-06
ぜた	7.82E-06	すも	7.88E-06	ぜは	7.68E-06	せて	7.76E-06	せづ	7.99E-06	ゾせ	7.68E-06	せふ	7.78E-06	せず	8.05E-06	ゾあ	8.03E-06
せつ	7.82E-06	ずも	7.88E-06	せひ	7.68E-06	せト	7.76E-06	せト	7.99E-06	ゾソ	7.68E-06	ぜふ	7.78E-06	せぜ	8.05E-06	ソい	8.03E-06
せづ	7.82E-06	すや	7.88E-06	せふ	7.68E-06	せと	7.76E-06	せと	7.99E-06	ゾた	7.68E-06	せほ	7.78E-06	ぜせ	8.05E-06	ゾい	8.03E-06
せて	7.82E-06	ずや	7.88E-06	せほ	7.68E-06	せド	7.76E-06	せド	7.99E-06	そち	7.68E-06	せま	7.78E-06	せソ	8.05E-06	そう	8.03E-06
せト	7.82E-06	すゆ	7.88E-06	ぜま	7.68E-06	ぜト	7.76E-06	せな	7.99E-06	ソつ	7.68E-06	ぜま	7.78E-06	ぜゾ	8.05E-06	ソエ	8.03E-06
せと	7.82E-06	ずゆ	7.88E-06	せみ	7.68E-06	せな	7.76E-06	ぜな	7.99E-06	ゾつ	7.68E-06	せむ	7.78E-06	せた	8.05E-06	ソお	8.03E-06
せド	7.82E-06	すよ	7.88E-06	せむ	7.68E-06	ぜな	7.76E-06	せに	7.99E-06	そで	7.68E-06	せメ	7.78E-06	ぜた	8.05E-06	ゾお	8.03E-06
ぜト	7.82E-06	する	7.88E-06	せメ	7.68E-06	ぜに	7.76E-06	ぜに	7.99E-06	ソト	7.68E-06	せめ	7.78E-06	せぢ	8.05E-06	ソか	8.03E-06
せな	7.82E-06	ずロ	7.88E-06	せめ	7.68E-06	せぬ	7.76E-06	せぬ	7.99E-06	ソド	7.68E-06	せも	7.78E-06	せつ	8.05E-06	ソが	8.03E-06
ぜに	7.82E-06	すわ	7.88E-06	ぜも	7.68E-06	せね	7.76E-06	せね	7.99E-06	ゾト	7.68E-06	ぜも	7.78E-06	せづ	8.05E-06	そが	8.03E-06
せぬ	7.82E-06	ずわ	7.88E-06	せや	7.68E-06	ぜノ	7.76E-06	せノ	7.99E-06	ソな	7.68E-06	せゆ	7.78E-06	せて	8.05E-06	ゾか	8.03E-06
せね	7.82E-06	すゑ	7.88E-06	せゆ	7.68E-06	せは	7.76E-06	せの	7.99E-06	ゾな	7.68E-06	ぜゆ	7.78E-06	せと	8.05E-06	ソき	8.03E-06
せの	7.82E-06	ずを	7.88E-06	ぜゆ	7.68E-06	せば	7.76E-06	ぜノ	7.99E-06	ソに	7.68E-06	せヨ	7.78E-06	ぜト	8.05E-06	そき	8.03E-06
ぜノ	7.82E-06	せい	7.88E-06	せヨ	7.68E-06	ぜは	7.76E-06	せは	7.99E-06	そに	7.68E-06	せよ	7.78E-06	ぜな	8.05E-06	ゾキ	8.03E-06
せは	7.82E-06	ぜい	7.88E-06	せよ	7.68E-06	せふ	7.76E-06	せば	7.99E-06	ソぬ	7.68E-06	せら	7.78E-06	せに	8.05E-06	ゾき	8.03E-06
せば	7.82E-06	せお	7.88E-06	せら	7.68E-06	せほ	7.76E-06	せひ	7.99E-06	ゾぬ	7.68E-06	せる	7.78E-06	ぜに	8.05E-06	ソく	8.03E-06
せひ	7.82E-06	ぜか	7.88E-06	せり	7.68E-06	せま	7.76E-06	せふ	7.99E-06	ソノ	7.68E-06	せれ	7.78E-06	せぬ	8.05E-06	そく	8.03E-06
せふ	7.82E-06	せキ	7.88E-06	せれ	7.68E-06	せむ	7.76E-06	ぜふ	7.99E-06	そノ	7.68E-06	せロ	7.78E-06	せね	8.05E-06	ソケ	8.03E-06
ぜふ	7.82E-06	せき	7.88E-06	せロ	7.68E-06	せメ	7.76E-06	せほ	7.99E-06	その	7.68E-06	せわ	7.78E-06	せの	8.05E-06	そケ	8.03E-06
せほ	7.82E-06	ぜく	7.88E-06	ぜを	7.68E-06	せめ	7.76E-06	せま	7.99E-06	ソは	7.68E-06	せを	7.78E-06	ぜノ	8.05E-06	ソコ	8.03E-06
せま	7.82E-06	せこ	7.88E-06	ソあ	7.68E-06	せも	7.76E-06	せみ	7.99E-06	そは	7.68E-06	ぜを	7.78E-06	せば	8.05E-06	ソこ	8.03E-06
ぜま	7.82E-06	ぜコ	7.88E-06	そあ	7.68E-06	ぜも	7.76E-06	せむ	7.99E-06	ソば	7.68E-06	そあ	7.78E-06	ぜは	8.05E-06	そコ	8.03E-06
せみ	7.82E-06	ぜゴ	7.88E-06	ゾあ	7.68E-06	せや	7.76E-06	せメ	7.99E-06	ゾは	7.68E-06	ゾあ	7.78E-06	ぜふ	8.05E-06	そこ	8.03E-06
せむ	7.82E-06	せさ	7.88E-06	ソい	7.68E-06	せゆ	7.76E-06	せも	7.99E-06	ソひ	7.68E-06	ソい	7.78E-06	せま	8.05E-06	そゴ	8.03E-06
せめ	7.82E-06	ぜさ	7.88E-06	ゾい	7.68E-06	ぜゆ	7.76E-06	ぜも	7.99E-06	ゾヒ	7.68E-06	ゾい	7.78E-06	ぜま	8.05E-06	ゾコ	8.03E-06
せも	7.82E-06	せし	7.88E-06	そう	7.68E-06	せヨ	7.76E-06	せや	7.99E-06	ゾひ	7.68E-06	ソエ	7.78E-06	せみ	8.05E-06	ゾこ	8.03E-06
ぜも	7.82E-06	せす	7.88E-06	ソエ	7.68E-06	せよ	7.76E-06	せゆ	7.99E-06	そふ	7.68E-06	ソお	7.78E-06	せメ	8.05E-06	ソさ	8.03E-06
せや	7.82E-06	せぜ	7.88E-06	ゾお	7.68E-06	せら	7.76E-06	せよ	7.99E-06	ソぶ	7.68E-06	ゾお	7.78E-06	せめ	8.05E-06	ゾさ	8.03E-06
せゆ	7.82E-06	ぜせ	7.88E-06	ソか	7.68E-06	せり	7.76E-06	せり	7.99E-06	そぶ	7.68E-06	ソか	7.78E-06	せも	8.05E-06	ソし	8.03E-06
ぜゆ	7.82E-06	ぜゾ	7.88E-06	そか	7.68E-06	せる	7.76E-06	せる	7.99E-06	ゾふ	7.68E-06	そか	7.78E-06	せゆ	8.05E-06	そし	8.03E-06
せヨ	7.82E-06	せた	7.88E-06	ソが	7.68E-06	せれ	7.76E-06	せれ	7.99E-06	ぞふ	7.68E-06	ソが	7.78E-06	ぜゆ	8.05E-06	ゾし	8.03E-06
せよ	7.82E-06	ぜた	7.88E-06	そが	7.68E-06	せロ	7.76E-06	せロ	7.99E-06	ソへ	7.68E-06	そが	7.78E-06	せよ	8.05E-06	ゾす	8.03E-06
せり	7.82E-06	せぢ	7.88E-06	ソき	7.68E-06	せわ	7.76E-06	せを	7.99E-06	そヘ	7.68E-06	ゾか	7.78E-06	せら	8.05E-06	そせ	8.03E-06
せれ	7.82E-06	せつ	7.88E-06	そぎ	7.68E-06	ぜを	7.76E-06	ぜを	7.99E-06	ソべ	7.68E-06	ソき	7.78E-06	せり	8.05E-06	ゾせ	8.03E-06
せわ	7.82E-06	せづ	7.88E-06	ゾキ	7.68E-06	ソあ	7.76E-06	ソあ	7.99E-06	そベ	7.68E-06	そき	7.78E-06	せる	8.05E-06	そそ	8.03E-06
ぜを	7.82E-06	せと	7.88E-06	ゾき	7.68E-06	ゾあ	7.76E-06	そあ	7.99E-06	ゾヘ	7.68E-06	そぎ	7.78E-06	せれ	8.05E-06	ソた	8.03E-06
ソあ	7.82E-06	せド	7.88E-06	ソく	7.68E-06	ソい	7.76E-06	ゾあ	7.99E-06	ぞヘ	7.68E-06	ゾき	7.78E-06	せロ	8.05E-06	ゾた	8.03E-06
そあ	7.82E-06	ぜト	7.88E-06	そく	7.68E-06	そう	7.76E-06	ソい	7.99E-06	ソほ	7.68E-06	ソく	7.78E-06	せを	8.05E-06	そち	8.03E-06
ゾあ	7.82E-06	ぜな	7.88E-06	ソケ	7.68E-06	ソエ	7.76E-06	ソエ	7.99E-06	ゾほ	7.68E-06	ゾく	7.78E-06	ソあ	8.05E-06	ソつ	8.03E-06
ゾい	7.82E-06	せに	7.88E-06	そケ	7.68E-06	ソお	7.76E-06	ソお	7.99E-06	ソま	7.68E-06	ソコ	7.78E-06	そあ	8.05E-06	ゾつ	8.03E-06
そう	7.82E-06	ぜに	7.88E-06	ソコ	7.68E-06	ソか	7.76E-06	ゾお	7.99E-06	そま	7.68E-06	ソこ	7.78E-06	ソい	8.05E-06	ソト	8.03E-06
ソお	7.82E-06	せね	7.88E-06	ソこ	7.68E-06	そか	7.76E-06	ソか	7.99E-06	ゾま	7.68E-06	そコ	7.78E-06	ゾい	8.05E-06	そト	8.03E-06
ゾお	7.82E-06	せノ	7.88E-06	そコ	7.68E-06	ソが	7.76E-06	そか	7.99E-06	ソミ	7.68E-06	そこ	7.78E-06	そう	8.05E-06	ソド	8.03E-06
ソか	7.82E-06	せの	7.88E-06	そこ	7.68E-06	そが	7.76E-06	そが	7.99E-06	そミ	7.68E-06	そゴ	7.78E-06	ソエ	8.05E-06	ソな	8.03E-06
そか	7.82E-06	ぜノ	7.88E-06	そゴ	7.68E-06	ゾか	7.76E-06	ソき	7.99E-06	ゾミ	7.68E-06	ゾコ	7.78E-06	ソお	8.05E-06	ソに	8.03E-06
ゾか	7.82E-06	せは	7.88E-06	ソさ	7.68E-06	そき	7.76E-06	そき	7.99E-06	ゾみ	7.68E-06	ゾこ	7.78E-06	ゾお	8.05E-06	そに	8.03E-06
そき	7.82E-06	せば	7.88E-06	ゾさ	7.68E-06	そぎ	7.76E-06	そぎ	7.99E-06	そむ	7.68E-06	ソし	7.78E-06	ソか	8.05E-06	ソぬ	8.03E-06
そぎ	7.82E-06	せひ	7.88E-06	ソし	7.68E-06	ゾキ	7.76E-06	ゾキ	7.99E-06	ゾむ	7.68E-06	そし	7.78E-06	そか	8.05E-06	そぬ	8.03E-06
ゾキ	7.82E-06	ぜふ	7.88E-06	ゾし	7.68E-06	ゾき	7.76E-06	ゾき	7.99E-06	ソメ	7.68E-06	ゾし	7.78E-06	ソが	8.05E-06	ゾぬ	8.03E-06
ゾき	7.82E-06	せま	7.88E-06	ゾす	7.68E-06	そく	7.76E-06	ソく	7.99E-06	ソも	7.68E-06	そせ	7.78E-06	そが	8.05E-06	ソね	8.03E-06
ソく	7.82E-06	ぜま	7.88E-06	そせ	7.68E-06	ゾく	7.76E-06	そく	7.99E-06	そも	7.68E-06	ゾせ	7.78E-06	ゾか	8.05E-06	ソノ	8.03E-06
そく	7.82E-06	せみ	7.88E-06	ゾせ	7.68E-06	そケ	7.76E-06	ゾく	7.99E-06	ソや	7.68E-06	そそ	7.78E-06	ソき	8.05E-06	その	8.03E-06
ゾく	7.82E-06	せむ	7.88E-06	そそ	7.68E-06	ソこ	7.76E-06	ソケ	7.99E-06	そや	7.68E-06	ゾソ	7.78E-06	そき	8.05E-06	ゾノ	8.03E-06
ソケ	7.82E-06	せめ	7.88E-06	ゾソ	7.68E-06	そコ	7.76E-06	そケ	7.99E-06	ゾや	7.68E-06	ソた	7.78E-06	そぎ	8.05E-06	ソは	8.03E-06
そケ	7.82E-06	せも	7.88E-06	ソた	7.68E-06	そこ	7.76E-06	ソコ	7.99E-06	ソゆ	7.68E-06	ゾた	7.78E-06	ゾキ	8.05E-06	そは	8.03E-06
ソこ	7.82E-06	ぜも	7.88E-06	ゾた	7.68E-06	そゴ	7.76E-06	ソこ	7.99E-06	そゆ	7.68E-06	そち	7.78E-06	ソく	8.05E-06	ソば	8.03E-06
そコ	7.82E-06	せや	7.88E-06	そち	7.68E-06	ゾこ	7.76E-06	そコ	7.99E-06	ゾゆ	7.68E-06	ソつ	7.78E-06	そく	8.05E-06	そば	8.03E-06
そこ	7.82E-06	せゆ	7.88E-06	ソつ	7.68E-06	ソさ	7.76E-06	そこ	7.99E-06	ソヨ	7.68E-06	ゾつ	7.78E-06	ゾく	8.05E-06	ゾは	8.03E-06
ゾこ	7.82E-06	ぜゆ	7.88E-06	ゾつ	7.68E-06	そし	7.76E-06	そゴ	7.99E-06	ゾヨ	7.68E-06	そで	7.78E-06	ソケ	8.05E-06	そひ	8.03E-06
ソさ	7.82E-06	せヨ	7.88E-06	そで	7.68E-06	ゾし	7.76E-06	ソさ	7.99E-06	そら	7.68E-06	そト	7.78E-06	そケ	8.05E-06	ゾヒ	8.03E-06
そし	7.82E-06	せよ	7.88E-06	ソト	7.68E-06	ゾす	7.76E-06	ゾさ	7.99E-06	ソり	7.68E-06	ソド	7.78E-06	ソコ	8.05E-06	ソふ	8.03E-06
ゾし	7.82E-06	せら	7.88E-06	そト	7.68E-06	そせ	7.76E-06	ソし	7.99E-06	ソる	7.68E-06	ゾト	7.78E-06	そコ	8.05E-06	そふ	8.03E-06
ゾす	7.82E-06	せり	7.88E-06	ソド	7.68E-06	ゾせ	7.76E-06	そし	7.99E-06	ソれ	7.68E-06	ソな	7.78E-06	そこ	8.05E-06	ソぶ	8.03E-06
そせ	7.82E-06	せる	7.88E-06	ソな	7.68E-06	そそ	7.76E-06	ゾせ	7.99E-06	ソロ	7.68E-06	そに	7.78E-06	そゴ	8.05E-06	ゾふ	8.03E-06
そそ	7.82E-06	せわ	7.88E-06	ゾな	7.68E-06	ゾソ	7.76E-06	そそ	7.99E-06	ソわ	7.68E-06	ソぬ	7.78E-06	ゾコ	8.05E-06	ぞふ	8.03E-06
ゾソ	7.82E-06	ぜを	7.88E-06	ソに	7.68E-06	ソた	7.76E-06	ゾソ	7.99E-06	ゾわ	7.68E-06	そぬ	7.78E-06	ソさ	8.05E-06	ソヘ	8.03E-06
ソた	7.82E-06	ソあ	7.88E-06	そに	7.68E-06	ソつ	7.76E-06	ソた	7.99E-06	ソを	7.68E-06	ゾぬ	7.78E-06	ゾさ	8.05E-06	ソへ	8.03E-06
ゾた	7.82E-06	そあ	7.88E-06	そぬ	7.68E-06	ゾつ	7.76E-06	ゾた	7.99E-06	ゾを	7.68E-06	ソね	7.78E-06	ソし	8.05E-06	ソべ	8.03E-06
そち	7.82E-06	ゾあ	7.88E-06	ゾぬ	7.68E-06	そで	7.76E-06	そち	7.99E-06	たあ	7.68E-06	ソノ	7.78E-06	そし	8.05E-06	ゾヘ	8.03E-06
ソつ	7.82E-06	ソい	7.88E-06	ソね	7.68E-06	ソト	7.76E-06	ソつ	7.99E-06	だあ	7.68E-06	そノ	7.78E-06	ゾし	8.05E-06	ぞヘ	8.03E-06
ゾつ	7.82E-06	ゾい	7.88E-06	ソノ	7.68E-06	そト	7.76E-06	そで	7.99E-06	たい	7.68E-06	ゾノ	7.78E-06	ゾす	8.05E-06	ゾほ	8.03E-06
そで	7.82E-06	そう	7.88E-06	そノ	7.68E-06	ソド	7.76E-06	ソト	7.99E-06	たエ	7.68E-06	ソは	7.78E-06	ゾせ	8.05E-06	ソま	8.03E-06
ソト	7.82E-06	ソお	7.88E-06	その	7.68E-06	ゾト	7.76E-06	そト	7.99E-06	だエ	7.68E-06	そは	7.78E-06	そそ	8.05E-06	ゾま	8.03E-06
そト	7.82E-06	そか	7.88E-06	ゾノ	7.68E-06	ソな	7.76E-06	ソド	7.99E-06	たお	7.68E-06	ソば	7.78E-06	ゾソ	8.05E-06	ソミ	8.03E-06
ゾト	7.82E-06	ソが	7.88E-06	そは	7.68E-06	ゾな	7.76E-06	ゾト	7.99E-06	だお	7.68E-06	そば	7.78E-06	ソた	8.05E-06	ソみ	8.03E-06
ソな	7.82E-06	そが	7.88E-06	ソば	7.68E-06	ソに	7.76E-06	ソに	7.99E-06	たが	7.68E-06	ソひ	7.78E-06	ゾた	8.05E-06	そミ	8.03E-06
ソに	7.82E-06	ゾか	7.88E-06	そば	7.68E-06	ソぬ	7.76E-06	そに	7.99E-06	だか	7.68E-06	そひ	7.78E-06	そち	8.05E-06	ゾミ	8.03E-06
そに	7.82E-06	ソき	7.88E-06	ゾは	7.68E-06	ゾぬ	7.76E-06	ソぬ	7.99E-06	たき	7.68E-06	そび	7.78E-06	ソつ	8.05E-06	ゾみ	8.03E-06
ソぬ	7.82E-06	そき	7.88E-06	ソひ	7.68E-06	その	7.76E-06	そぬ	7.99E-06	たぎ	7.68E-06	ゾヒ	7.78E-06	ゾつ	8.05E-06	ソむ	8.03E-06
そぬ	7.82E-06	そぎ	7.88E-06	そび	7.68E-06	ゾノ	7.76E-06	ゾぬ	7.99E-06	たぐ	7.68E-06	ゾひ	7.78E-06	ソト	8.05E-06	そむ	8.03E-06
ゾぬ	7.82E-06	ゾキ	7.88E-06	ゾヒ	7.68E-06	そは	7.76E-06	ソね	7.99E-06	だく	7.68E-06	ソふ	7.78E-06	ソド	8.05E-06	ゾむ	8.03E-06
