uta	att
2449	0.102046784
2450	0.080994152
2451	0.091520468
2452	0.07994228
2453	0.098124098
2454	0.103318903
2455	0.125730994
2456	0.103318903
2457	0.112573099
2458	0.104678363
2459	0.126695527
2460	0.13019943
2461	0.087734488
2462	0.082539683
2463	0.08625731
2464	0.091520468
2465	0.175730994
2466	0.126695527
2467	0.09033189
2468	0.126695527
2469	0.138888889
2470	0.095407407
2471	0.077344877
2472	0.083625731
2473	0.107309942
2474	0.088888889
2475	0.11994302
2476	0.07994228
2477	0.101994302
2478	0.13968254
2479	0.08625731
2480	0.115204678
2481	0.078362573
2482	0.10994152
2483	0.107309942
2484	0.09033189
2485	0.124098124
2486	0.095526696
2486.1	0.098124098
2487	0.112573099
2488	0.098124098
2489	0.080994152
2490	0.088888889
2491	0.096783626
2492	0.117836257
2493	0.084045584
2494	0.086609687
2495	0.091520468
2496	0.088888889
2497	0.102046784
2498	0.08625731
2499	0.096783626
2500	0.124098124
2501	0.091520468
2502	0.096783626
2503	0.120467836
2504	0.107309942
2505	0.085137085
2506	0.098124098
2507	0.120467836
2508	0.112573099
2509	0.077344877
2510	0.099415205
2511	0.096783626
2512	0.073099415
2513	0.078362573
2514	0.075730994
2515	0.095526696
2516	0.091520468
2517	0.080994152
2518	0.096783626
2519	0.099415205
2520	0.128362573
2521	0.091520468
2522	0.099415205
2523	0.098124098
2524	0.092929293
2525	0.099415205
2526	0.120467836
2527	0.092929293
2528	0.092929293
2529	0.08625731
2530	0.075730994
2531	0.10994152
2532	0.094152047
2533	0.077344877
2534	0.077344877
2535	0.085137085
2536	0.09033189
2537	0.078362573
2538	0.099415205
2539	0.088888889
2540	0.134487734
2541	0.103318903
2542	0.09033189
2543	0.091520468
2544	0.075730994
2545	0.08625731
2546	0.094152047
2547	0.07994228
2548	0.091520468
2549	0.088888889
2550	0.103318903
2551	0.120467836
2552	0.078362573
2553	0.085513361
2554	0.083625731
2555	0.100740741
2556	0.133625731
2557	0.087734488
2558	0.091520468
2559	0.120467836
2560	0.096783626
2561	0.104678363
2562	0.094301994
2563	0.088888889
2564	0.08625731
2565	0.078362573
2566	0.100721501
2567	0.108513709
2568	0.091520468
2569	0.080994152
2570	0.080994152
2571	0.095526696
2572	0.08625731
2573	0.09033189
2574	0.085137085
2575	0.092929293
2576	0.092929293
2577	0.088888889
2578	0.104678363
2579	0.096783626
2580	0.091520468
2581	0.081481481
2582	0.08625731
2583	0.073099415
2584	0.105916306
2585	0.07994228
2586	0.07994228
2587	0.105916306
2588	0.123099415
2589	0.098124098
2590	0.088888889
2591	0.074747475
2592	0.095526696
2593	0.098124098
2594	0.094301994
2595	0.107309942
2596	0.094152047
2597	0.088888889
2598	0.082539683
2599	0.107309942
2600	0.091520468
2601	0.09033189
2602	0.073099415
2603	0.087734488
2604	0.10994152
2605	0.115204678
2606	0.104558405
2607	0.080994152
2608	0.075730994
2609	0.125730994
2610	0.091520468
2611	0.078362573
2612	0.091520468
2613	0.096783626
2614	0.08625731
2614.1	0.083625731
2614.2	0.08625731
2615	0.126695527
2616	0.098124098
2617	0.08625731
