1-a	cont_a	1-b	cont_b	1-c	cont_c	1-d	cont_d	1-e	cont_e	1-f	cont_f	1-g	cont_g	1-h	cont_h	1-i	cont_i
ひな	7.75E-06	ヒト	7.91E-06	ビノ	7.77E-06	びに	7.94E-06	ビに	7.99E-06	ヒば	7.87E-06	ヒね	7.81E-06	びび	7.93E-06	ひや	7.68E-06
ビな	7.75E-06	ヒと	7.91E-06	びノ	7.77E-06	ひぬ	7.94E-06	びに	7.99E-06	ひば	7.87E-06	ひね	7.81E-06	ひベ	7.93E-06	ビや	7.68E-06
びな	7.75E-06	ひト	7.91E-06	びの	7.77E-06	ヒね	7.94E-06	ヒね	7.99E-06	びは	7.87E-06	びね	7.81E-06	ひべ	7.93E-06	ヒゆ	7.68E-06
ビに	7.75E-06	ひと	7.91E-06	ヒは	7.77E-06	ひね	7.94E-06	ひね	7.99E-06	ヒひ	7.87E-06	ビノ	7.81E-06	ヒま	7.93E-06	びゆ	7.68E-06
びに	7.75E-06	ひど	7.91E-06	ひは	7.77E-06	びね	7.94E-06	ヒノ	7.99E-06	ひひ	7.87E-06	ヒば	7.81E-06	ひま	7.93E-06	ひヨ	7.68E-06
ヒぬ	7.75E-06	びト	7.91E-06	ヒば	7.77E-06	ヒノ	7.94E-06	びの	7.99E-06	びひ	7.87E-06	ひば	7.81E-06	ヒみ	7.93E-06	びヨ	7.68E-06
ひぬ	7.75E-06	ヒな	7.91E-06	びは	7.77E-06	ひノ	7.94E-06	ヒは	7.99E-06	びび	7.87E-06	びは	7.81E-06	ひみ	7.93E-06	びら	7.68E-06
ひね	7.75E-06	ひな	7.91E-06	ヒひ	7.77E-06	ビノ	7.94E-06	ひは	7.99E-06	ひふ	7.87E-06	ヒひ	7.81E-06	びみ	7.93E-06	ひり	7.68E-06
びね	7.75E-06	ビな	7.91E-06	ビひ	7.77E-06	びノ	7.94E-06	ヒば	7.99E-06	ひべ	7.87E-06	ひひ	7.81E-06	ヒむ	7.93E-06	ひる	7.68E-06
ヒノ	7.75E-06	ひに	7.91E-06	びび	7.77E-06	びの	7.94E-06	ひば	7.99E-06	ヒま	7.87E-06	ビひ	7.81E-06	ひむ	7.93E-06	ひれ	7.68E-06
ひノ	7.75E-06	ビに	7.91E-06	ひふ	7.77E-06	ヒは	7.94E-06	ヒひ	7.99E-06	びま	7.87E-06	びひ	7.81E-06	ヒメ	7.93E-06	ひロ	7.68E-06
ビノ	7.75E-06	ヒぬ	7.91E-06	ひベ	7.77E-06	ひは	7.94E-06	ビひ	7.99E-06	ヒみ	7.87E-06	びび	7.81E-06	ひメ	7.93E-06	ヒわ	7.68E-06
びノ	7.75E-06	ひぬ	7.91E-06	ひべ	7.77E-06	ヒば	7.94E-06	びひ	7.99E-06	びみ	7.87E-06	ひふ	7.81E-06	ひめ	7.93E-06	ひわ	7.68E-06
びの	7.75E-06	ヒね	7.91E-06	ヒま	7.77E-06	ひば	7.94E-06	びび	7.99E-06	ヒむ	7.87E-06	ひベ	7.81E-06	ヒも	7.93E-06	ビわ	7.68E-06
ひは	7.75E-06	ひね	7.91E-06	びま	7.77E-06	ヒひ	7.94E-06	ひふ	7.99E-06	ひむ	7.87E-06	ひべ	7.81E-06	ひも	7.93E-06	びわ	7.68E-06
ヒば	7.75E-06	ヒノ	7.91E-06	ヒみ	7.77E-06	ひひ	7.94E-06	ひベ	7.99E-06	ヒメ	7.87E-06	ヒま	7.81E-06	びも	7.93E-06	ひゐ	7.68E-06
ひば	7.75E-06	ひノ	7.91E-06	ひみ	7.77E-06	ビひ	7.94E-06	ひべ	7.99E-06	ひメ	7.87E-06	びま	7.81E-06	ヒや	7.93E-06	ひを	7.68E-06
ヒひ	7.75E-06	ビノ	7.91E-06	びみ	7.77E-06	びひ	7.94E-06	ヒま	7.99E-06	ひめ	7.87E-06	ヒみ	7.81E-06	ひや	7.93E-06	ビを	7.68E-06
ひひ	7.75E-06	びの	7.91E-06	ヒむ	7.77E-06	びび	7.94E-06	ひま	7.99E-06	ヒも	7.87E-06	びみ	7.81E-06	ビや	7.93E-06	ふあ	7.68E-06
ビひ	7.75E-06	ヒは	7.91E-06	ひむ	7.77E-06	ひふ	7.94E-06	びま	7.99E-06	ひも	7.87E-06	ヒむ	7.81E-06	ヒゆ	7.93E-06	ふい	7.68E-06
びひ	7.75E-06	ひは	7.91E-06	ヒメ	7.77E-06	ひベ	7.94E-06	ヒみ	7.99E-06	びも	7.87E-06	ひむ	7.81E-06	ひゆ	7.93E-06	ふう	7.68E-06
びび	7.75E-06	ヒば	7.91E-06	ひメ	7.77E-06	ひべ	7.94E-06	ひみ	7.99E-06	ヒや	7.87E-06	ヒメ	7.81E-06	びゆ	7.93E-06	ぶう	7.68E-06
ひふ	7.75E-06	ひば	7.91E-06	びも	7.77E-06	ヒま	7.94E-06	びみ	7.99E-06	ひや	7.87E-06	ひメ	7.81E-06	ひよ	7.93E-06	ふエ	7.68E-06
ひベ	7.75E-06	びは	7.91E-06	ヒや	7.77E-06	びま	7.94E-06	ヒむ	7.99E-06	ヒゆ	7.87E-06	ヒも	7.81E-06	びヨ	7.93E-06	ぶか	7.68E-06
ひべ	7.75E-06	ヒひ	7.91E-06	ひや	7.77E-06	ヒみ	7.94E-06	ひむ	7.99E-06	ひゆ	7.87E-06	ひも	7.81E-06	ヒら	7.93E-06	ふき	7.68E-06
びま	7.75E-06	ひひ	7.91E-06	ビや	7.77E-06	ひみ	7.94E-06	ヒメ	7.99E-06	びゆ	7.87E-06	ヒや	7.81E-06	びら	7.93E-06	ふギ	7.68E-06
ヒむ	7.75E-06	ビひ	7.91E-06	ヒゆ	7.77E-06	びみ	7.94E-06	ひメ	7.99E-06	ひヨ	7.87E-06	ひや	7.81E-06	ひる	7.93E-06	ふぎ	7.68E-06
ヒメ	7.75E-06	びひ	7.91E-06	ひゆ	7.77E-06	ヒむ	7.94E-06	ヒも	7.99E-06	ひよ	7.87E-06	ビや	7.81E-06	ひれ	7.93E-06	ぶき	7.68E-06
ひメ	7.75E-06	ひふ	7.91E-06	びゆ	7.77E-06	ひむ	7.94E-06	ひも	7.99E-06	びヨ	7.87E-06	ヒゆ	7.81E-06	ひロ	7.93E-06	ふく	7.68E-06
ひめ	7.75E-06	ひベ	7.91E-06	ひヨ	7.77E-06	ヒも	7.94E-06	びも	7.99E-06	ヒら	7.87E-06	びヨ	7.81E-06	ヒわ	7.93E-06	ぶく	7.68E-06
ヒも	7.75E-06	ヒま	7.91E-06	びヨ	7.77E-06	ひも	7.94E-06	ヒや	7.99E-06	ひら	7.87E-06	ヒら	7.81E-06	ひわ	7.93E-06	ふケ	7.68E-06
ヒや	7.75E-06	ひま	7.91E-06	ヒら	7.77E-06	びも	7.94E-06	ひや	7.99E-06	びら	7.87E-06	ひら	7.81E-06	ビわ	7.93E-06	ぶケ	7.68E-06
ビや	7.75E-06	びま	7.91E-06	びら	7.77E-06	ヒや	7.94E-06	ビや	7.99E-06	ひり	7.87E-06	びら	7.81E-06	びわ	7.93E-06	ぶけ	7.68E-06
ひゆ	7.75E-06	ヒみ	7.91E-06	ひる	7.77E-06	ビや	7.94E-06	ヒゆ	7.99E-06	ひる	7.87E-06	ひり	7.81E-06	ひゐ	7.93E-06	ふコ	7.68E-06
びゆ	7.75E-06	ひみ	7.91E-06	ひロ	7.77E-06	ヒゆ	7.94E-06	ひゆ	7.99E-06	ひれ	7.87E-06	ひる	7.81E-06	ヒを	7.93E-06	ふこ	7.68E-06
びヨ	7.75E-06	びみ	7.91E-06	ヒわ	7.77E-06	びゆ	7.94E-06	びゆ	7.99E-06	ひロ	7.87E-06	ひれ	7.81E-06	ひを	7.93E-06	ぶコ	7.68E-06
ヒら	7.75E-06	ヒむ	7.91E-06	ひわ	7.77E-06	ひヨ	7.94E-06	ひヨ	7.99E-06	ひわ	7.87E-06	ひロ	7.81E-06	ビを	7.93E-06	ぶこ	7.68E-06
ひら	7.75E-06	ひむ	7.91E-06	ビわ	7.77E-06	ひよ	7.94E-06	ひよ	7.99E-06	ビわ	7.87E-06	ヒわ	7.81E-06	びを	7.93E-06	ふさ	7.68E-06
びら	7.75E-06	ヒメ	7.91E-06	びわ	7.77E-06	びヨ	7.94E-06	びヨ	7.99E-06	びわ	7.87E-06	ひわ	7.81E-06	ふあ	7.93E-06	ぶさ	7.68E-06
ひり	7.75E-06	ひメ	7.91E-06	ヒを	7.77E-06	ヒら	7.94E-06	ヒら	7.99E-06	ひゐ	7.87E-06	ビわ	7.81E-06	ふい	7.93E-06	ふす	7.68E-06
ひれ	7.75E-06	ヒも	7.91E-06	びを	7.77E-06	びら	7.94E-06	ひら	7.99E-06	ひを	7.87E-06	ひゐ	7.81E-06	ふう	7.93E-06	ぶす	7.68E-06
ヒわ	7.75E-06	ひも	7.91E-06	ふあ	7.77E-06	ひれ	7.94E-06	びら	7.99E-06	ビを	7.87E-06	ヒを	7.81E-06	ぶう	7.93E-06	ふゾ	7.68E-06
ビわ	7.75E-06	びも	7.91E-06	ふい	7.77E-06	ひロ	7.94E-06	ひり	7.99E-06	びを	7.87E-06	ビを	7.81E-06	ふエ	7.93E-06	ふだ	7.68E-06
びわ	7.75E-06	ヒや	7.91E-06	ふう	7.77E-06	ヒわ	7.94E-06	ひる	7.99E-06	ふあ	7.87E-06	ふあ	7.81E-06	ふか	7.93E-06	ぶた	7.68E-06
ひゐ	7.75E-06	ひや	7.91E-06	ぶう	7.77E-06	ビわ	7.94E-06	ヒわ	7.99E-06	ふい	7.87E-06	ふう	7.81E-06	ふが	7.93E-06	ぶだ	7.68E-06
ヒを	7.75E-06	ビや	7.91E-06	ふエ	7.77E-06	びわ	7.94E-06	ひわ	7.99E-06	ふう	7.87E-06	ぶう	7.81E-06	ぶか	7.93E-06	ふぢ	7.68E-06
ビを	7.75E-06	ヒゆ	7.91E-06	ふが	7.77E-06	ヒを	7.94E-06	ビわ	7.99E-06	ぶう	7.87E-06	ふエ	7.81E-06	ふき	7.93E-06	ぶち	7.68E-06
びを	7.75E-06	ひゆ	7.91E-06	ふギ	7.77E-06	ひを	7.94E-06	びわ	7.99E-06	ふが	7.87E-06	ふが	7.81E-06	ふギ	7.93E-06	ふづ	7.68E-06
ふあ	7.75E-06	びゆ	7.91E-06	ふぎ	7.77E-06	ビを	7.94E-06	ひゐ	7.99E-06	ふき	7.87E-06	ぶか	7.81E-06	ふぎ	7.93E-06	ぶつ	7.68E-06
ふい	7.75E-06	ひヨ	7.91E-06	ぶき	7.77E-06	ふあ	7.94E-06	ヒを	7.99E-06	ふぎ	7.87E-06	ふき	7.81E-06	ふく	7.93E-06	ふて	7.68E-06
ふう	7.75E-06	ヒら	7.91E-06	ふぐ	7.77E-06	ふい	7.94E-06	ひを	7.99E-06	ぶき	7.87E-06	ふギ	7.81E-06	ふぐ	7.93E-06	ぶて	7.68E-06
ふエ	7.75E-06	ひら	7.91E-06	ぶく	7.77E-06	ぶう	7.94E-06	ビを	7.99E-06	ふく	7.87E-06	ふぎ	7.81E-06	ぶく	7.93E-06	ふト	7.68E-06
ふか	7.75E-06	ひれ	7.91E-06	ふけ	7.77E-06	ふエ	7.94E-06	びを	7.99E-06	ふぐ	7.87E-06	ふく	7.81E-06	ふケ	7.93E-06	ふど	7.68E-06
ふが	7.75E-06	ひロ	7.91E-06	ぶケ	7.77E-06	ふか	7.94E-06	ふあ	7.99E-06	ぶく	7.87E-06	ふぐ	7.81E-06	ふけ	7.93E-06	ふな	7.68E-06
ぶか	7.75E-06	ヒわ	7.91E-06	ぶけ	7.77E-06	ふが	7.94E-06	ふい	7.99E-06	ぶケ	7.87E-06	ぶく	7.81E-06	ぶけ	7.93E-06	ふに	7.68E-06
ふギ	7.75E-06	ひわ	7.91E-06	ふコ	7.77E-06	ぶか	7.94E-06	ふう	7.99E-06	ぶけ	7.87E-06	ふケ	7.81E-06	ふこ	7.93E-06	ぶに	7.68E-06
ふぎ	7.75E-06	ひゐ	7.91E-06	ふこ	7.77E-06	ふき	7.94E-06	ぶう	7.99E-06	ふコ	7.87E-06	ふけ	7.81E-06	ぶコ	7.93E-06	ふね	7.68E-06
ぶき	7.75E-06	ひを	7.91E-06	ぶコ	7.77E-06	ふギ	7.94E-06	ふエ	7.99E-06	ふこ	7.87E-06	ぶケ	7.81E-06	ふさ	7.93E-06	ぶね	7.68E-06
ふく	7.75E-06	ビを	7.91E-06	ぶさ	7.77E-06	ふぎ	7.94E-06	ふが	7.99E-06	ぶコ	7.87E-06	ぶけ	7.81E-06	ぶさ	7.93E-06	ぶノ	7.68E-06
ふぐ	7.75E-06	びを	7.91E-06	ふじ	7.77E-06	ぶき	7.94E-06	ぶか	7.99E-06	ぶこ	7.87E-06	ふコ	7.81E-06	ふし	7.93E-06	ふは	7.68E-06
ぶく	7.75E-06	ぶう	7.91E-06	ぶし	7.77E-06	ふく	7.94E-06	ふギ	7.99E-06	ぶさ	7.87E-06	ぶコ	7.81E-06	ぶし	7.93E-06	ふば	7.68E-06
ふケ	7.75E-06	ふエ	7.91E-06	ぶす	7.77E-06	ふぐ	7.94E-06	ふく	7.99E-06	ぶし	7.87E-06	ぶこ	7.81E-06	ふす	7.93E-06	ぶは	7.68E-06
ふけ	7.75E-06	ふが	7.91E-06	ぶた	7.77E-06	ふケ	7.94E-06	ふぐ	7.99E-06	ふせ	7.87E-06	ふさ	7.81E-06	ふせ	7.93E-06	ふひ	7.68E-06
ぶケ	7.75E-06	ぶか	7.91E-06	ぶだ	7.77E-06	ぶケ	7.94E-06	ぶケ	7.99E-06	ぶせ	7.87E-06	ぶさ	7.81E-06	ぶせ	7.93E-06	ふふ	7.68E-06
ぶけ	7.75E-06	ふギ	7.91E-06	ふち	7.77E-06	ぶけ	7.94E-06	ふコ	7.99E-06	ふゾ	7.87E-06	ふし	7.81E-06	ふだ	7.93E-06	ふぶ	7.68E-06
ふこ	7.75E-06	ふぎ	7.91E-06	ふぢ	7.77E-06	ふコ	7.94E-06	ふこ	7.99E-06	ぶだ	7.87E-06	ふじ	7.81E-06	ぶた	7.93E-06	ぶふ	7.68E-06
ぶコ	7.75E-06	ぶき	7.91E-06	ぶち	7.77E-06	ぶコ	7.94E-06	ぶこ	7.99E-06	ふぢ	7.87E-06	ふす	7.81E-06	ぶだ	7.93E-06	ふべ	7.68E-06
ふさ	7.75E-06	ふく	7.91E-06	ふつ	7.77E-06	ぶこ	7.94E-06	ふさ	7.99E-06	ぶち	7.87E-06	ぶす	7.81E-06	ふち	7.93E-06	ぶベ	7.68E-06
ぶさ	7.75E-06	ふぐ	7.91E-06	ふづ	7.77E-06	ふさ	7.94E-06	ぶさ	7.99E-06	ふづ	7.87E-06	ふせ	7.81E-06	ぶち	7.93E-06	ふみ	7.68E-06
ふし	7.75E-06	ぶく	7.91E-06	ぶつ	7.77E-06	ぶさ	7.94E-06	ふし	7.99E-06	ぶつ	7.87E-06	ぶせ	7.81E-06	ふつ	7.93E-06	ぶみ	7.68E-06
ふじ	7.75E-06	ふけ	7.91E-06	ぶて	7.77E-06	ふし	7.94E-06	ふじ	7.99E-06	ふて	7.87E-06	ふゾ	7.81E-06	ふづ	7.93E-06	ふむ	7.68E-06
ぶし	7.75E-06	ぶケ	7.91E-06	ふト	7.77E-06	ふじ	7.94E-06	ぶし	7.99E-06	ふと	7.87E-06	ふた	7.81E-06	ぶつ	7.93E-06	ふめ	7.68E-06
ふす	7.75E-06	ぶけ	7.91E-06	ふど	7.77E-06	ふす	7.94E-06	ふす	7.99E-06	ぶト	7.87E-06	ふだ	7.81E-06	ふて	7.93E-06	ふも	7.68E-06
ぶす	7.75E-06	ふコ	7.91E-06	ぶト	7.77E-06	ぶす	7.94E-06	ふせ	7.99E-06	ふな	7.87E-06	ぶた	7.81E-06	ぶて	7.93E-06	ぶも	7.68E-06
ふせ	7.75E-06	ふこ	7.91E-06	ふな	7.77E-06	ふせ	7.94E-06	ぶせ	7.99E-06	ぶな	7.87E-06	ぶだ	7.81E-06	ふト	7.93E-06	ふや	7.68E-06
ふた	7.75E-06	ぶこ	7.91E-06	ぶな	7.77E-06	ぶせ	7.94E-06	ふゾ	7.99E-06	ぶに	7.87E-06	ふち	7.81E-06	ふと	7.93E-06	ぶや	7.68E-06
ふだ	7.75E-06	ふさ	7.91E-06	ぶに	7.77E-06	ふゾ	7.94E-06	ふた	7.99E-06	ぶね	7.87E-06	ふぢ	7.81E-06	ぶト	7.93E-06	ふゆ	7.68E-06
ぶた	7.75E-06	ふじ	7.91E-06	ふね	7.77E-06	ふた	7.94E-06	ふだ	7.99E-06	ふノ	7.87E-06	ぶち	7.81E-06	ふな	7.93E-06	ふよ	7.68E-06
ぶだ	7.75E-06	ふす	7.91E-06	ぶね	7.77E-06	ふだ	7.94E-06	ぶた	7.99E-06	ぶノ	7.87E-06	ふつ	7.81E-06	ぶな	7.93E-06	ふら	7.68E-06
ふち	7.75E-06	ぶす	7.91E-06	ぶノ	7.77E-06	ぶだ	7.94E-06	ふち	7.99E-06	ぶは	7.87E-06	ふづ	7.81E-06	ふに	7.93E-06	ぶら	7.68E-06
ふぢ	7.75E-06	ぶせ	7.91E-06	ふは	7.77E-06	ふち	7.94E-06	ふぢ	7.99E-06	ふひ	7.87E-06	ぶつ	7.81E-06	ふね	7.93E-06	ふり	7.68E-06
ぶち	7.75E-06	ふゾ	7.91E-06	ふば	7.77E-06	ふつ	7.94E-06	ふつ	7.99E-06	ふふ	7.87E-06	ぶて	7.81E-06	ぶね	7.93E-06	ふる	7.68E-06
ふつ	7.75E-06	ふた	7.91E-06	ぶは	7.77E-06	ふづ	7.94E-06	ぶつ	7.99E-06	ふぶ	7.87E-06	ふト	7.81E-06	ふノ	7.93E-06	ぶる	7.68E-06
ふづ	7.75E-06	ふだ	7.91E-06	ふひ	7.77E-06	ぶつ	7.94E-06	ふて	7.99E-06	ふベ	7.87E-06	ふと	7.81E-06	ぶノ	7.93E-06	ふれ	7.68E-06
ふて	7.75E-06	ぶた	7.91E-06	ふぶ	7.77E-06	ふて	7.94E-06	ぶて	7.99E-06	ぶベ	7.87E-06	ふど	7.81E-06	ふは	7.93E-06	ぶれ	7.68E-06
ぶて	7.75E-06	ぶだ	7.91E-06	ぶふ	7.77E-06	ぶて	7.94E-06	ふト	7.99E-06	ふま	7.87E-06	ふな	7.81E-06	ふひ	7.93E-06	ふろ	7.68E-06
ふと	7.75E-06	ふち	7.91E-06	ぶベ	7.77E-06	ふと	7.94E-06	ふと	7.99E-06	ぶみ	7.87E-06	ぶな	7.81E-06	ぶふ	7.93E-06	ふゑ	7.68E-06
ぶト	7.75E-06	ふぢ	7.91E-06	ふま	7.77E-06	ふど	7.94E-06	ふど	7.99E-06	ふメ	7.87E-06	ふに	7.81E-06	ふベ	7.93E-06	ふを	7.68E-06
ふな	7.75E-06	ぶち	7.91E-06	ふみ	7.77E-06	ぶト	7.94E-06	ふな	7.99E-06	ふも	7.87E-06	ぶに	7.81E-06	ふべ	7.93E-06	ぶを	7.68E-06
ぶな	7.75E-06	ふつ	7.91E-06	ぶみ	7.77E-06	ふな	7.94E-06	ぶな	7.99E-06	ぶも	7.87E-06	ふね	7.81E-06	ぶベ	7.93E-06	ヘあ	7.68E-06
ぶに	7.75E-06	ふづ	7.91E-06	ふむ	7.77E-06	ぶな	7.94E-06	ふに	7.99E-06	ふや	7.87E-06	ふノ	7.81E-06	ふま	7.93E-06	へい	7.68E-06
ふね	7.75E-06	ぶつ	7.91E-06	ふメ	7.77E-06	ふに	7.94E-06	ぶに	7.99E-06	ぶや	7.87E-06	ふは	7.81E-06	ふみ	7.93E-06	ヘお	7.68E-06
ぶね	7.75E-06	ふて	7.91E-06	ふめ	7.77E-06	ぶに	7.94E-06	ふね	7.99E-06	ふゆ	7.87E-06	ふば	7.81E-06	ふむ	7.93E-06	へお	7.68E-06
ふノ	7.75E-06	ぶて	7.91E-06	ぶも	7.77E-06	ふね	7.94E-06	ぶね	7.99E-06	ふヨ	7.87E-06	ぶは	7.81E-06	ふメ	7.93E-06	べお	7.68E-06
ぶノ	7.75E-06	ふト	7.91E-06	ぶや	7.77E-06	ぶね	7.94E-06	ふノ	7.99E-06	ふよ	7.87E-06	ふひ	7.81E-06	ふも	7.93E-06	ヘか	7.68E-06
ふば	7.75E-06	ふと	7.91E-06	ふゆ	7.77E-06	ふノ	7.94E-06	ぶノ	7.99E-06	ふら	7.87E-06	ふふ	7.81E-06	ぶも	7.93E-06	へか	7.68E-06
ぶは	7.75E-06	ふど	7.91E-06	ふよ	7.77E-06	ぶノ	7.94E-06	ふは	7.99E-06	ぶら	7.87E-06	ふぶ	7.81E-06	ふや	7.93E-06	へが	7.68E-06
ふひ	7.75E-06	ぶト	7.91E-06	ふら	7.77E-06	ふは	7.94E-06	ふば	7.99E-06	ふり	7.87E-06	ぶふ	7.81E-06	ぶや	7.93E-06	べか	7.68E-06
ふふ	7.75E-06	ぶな	7.91E-06	ぶら	7.77E-06	ふば	7.94E-06	ぶは	7.99E-06	ぶり	7.87E-06	ふベ	7.81E-06	ふヨ	7.93E-06	べが	7.68E-06
ふぶ	7.75E-06	ふに	7.91E-06	ぶり	7.77E-06	ぶは	7.94E-06	ふひ	7.99E-06	ふる	7.87E-06	ふべ	7.81E-06	ふよ	7.93E-06	ヘき	7.68E-06
ぶふ	7.75E-06	ぶに	7.91E-06	ぶる	7.77E-06	ふふ	7.94E-06	ふふ	7.99E-06	ぶる	7.87E-06	ふま	7.81E-06	ふら	7.93E-06	へき	7.68E-06
ふベ	7.75E-06	ふノ	7.91E-06	ふれ	7.77E-06	ふぶ	7.94E-06	ふぶ	7.99E-06	ふれ	7.87E-06	ふみ	7.81E-06	ぶら	7.93E-06	べき	7.68E-06
ふべ	7.75E-06	ぶノ	7.91E-06	ぶれ	7.77E-06	ぶふ	7.94E-06	ぶふ	7.99E-06	ぶれ	7.87E-06	ぶみ	7.81E-06	ぶり	7.93E-06	へく	7.68E-06
ぶベ	7.75E-06	ふは	7.91E-06	ふろ	7.77E-06	ふベ	7.94E-06	ふベ	7.99E-06	ふろ	7.87E-06	ふむ	7.81E-06	ぶる	7.93E-06	へぐ	7.68E-06
ふま	7.75E-06	ふば	7.91E-06	ふわ	7.77E-06	ふべ	7.94E-06	ふべ	7.99E-06	ふわ	7.87E-06	ふメ	7.81E-06	ふろ	7.93E-06	ベく	7.68E-06
ふみ	7.75E-06	ぶは	7.91E-06	ふゐ	7.77E-06	ぶベ	7.94E-06	ぶベ	7.99E-06	ふゐ	7.87E-06	ぶも	7.81E-06	ふわ	7.93E-06	べく	7.68E-06
ぶみ	7.75E-06	ふひ	7.91E-06	ふゑ	7.77E-06	ふま	7.94E-06	ふま	7.99E-06	ふゑ	7.87E-06	ふや	7.81E-06	ふゐ	7.93E-06	ヘけ	7.68E-06
ふむ	7.75E-06	ふぶ	7.91E-06	ふを	7.77E-06	ふみ	7.94E-06	ふみ	7.99E-06	ふを	7.87E-06	ぶや	7.81E-06	ふゑ	7.93E-06	へこ	7.68E-06
ふメ	7.75E-06	ふベ	7.91E-06	ヘあ	7.77E-06	ぶみ	7.94E-06	ぶみ	7.99E-06	ぶを	7.87E-06	ふゆ	7.81E-06	ふを	7.93E-06	へご	7.68E-06
ふめ	7.75E-06	ぶベ	7.91E-06	へあ	7.77E-06	ふむ	7.94E-06	ふむ	7.99E-06	へあ	7.87E-06	ふヨ	7.81E-06	ぶを	7.93E-06	ベコ	7.68E-06
ぶや	7.75E-06	ふま	7.91E-06	へい	7.77E-06	ふも	7.94E-06	ふメ	7.99E-06	へい	7.87E-06	ふよ	7.81E-06	ヘあ	7.93E-06	ヘさ	7.68E-06
ふゆ	7.75E-06	ふみ	7.91E-06	ヘお	7.77E-06	ぶも	7.94E-06	ふめ	7.99E-06	ヘお	7.87E-06	ぶら	7.81E-06	へあ	7.93E-06	へざ	7.68E-06
ふヨ	7.75E-06	ぶみ	7.91E-06	ヘか	7.77E-06	ふや	7.94E-06	ふも	7.99E-06	へお	7.87E-06	ふり	7.81E-06	へい	7.93E-06	ヘし	7.68E-06
ふよ	7.75E-06	ふメ	7.91E-06	ヘが	7.77E-06	ふゆ	7.94E-06	ぶも	7.99E-06	べお	7.87E-06	ぶり	7.81E-06	ヘお	7.93E-06	へし	7.68E-06
ぶら	7.75E-06	ふめ	7.91E-06	へが	7.77E-06	ふヨ	7.94E-06	ふや	7.99E-06	ヘか	7.87E-06	ふれ	7.81E-06	べお	7.93E-06	べし	7.68E-06
ふり	7.75E-06	ぶも	7.91E-06	べか	7.77E-06	ふよ	7.94E-06	ふゆ	7.99E-06	へか	7.87E-06	ぶれ	7.81E-06	ヘか	7.93E-06	ヘす	7.68E-06
ぶり	7.75E-06	ふや	7.91E-06	べが	7.77E-06	ふら	7.94E-06	ふヨ	7.99E-06	ヘが	7.87E-06	ふわ	7.81E-06	ヘが	7.93E-06	ヘず	7.68E-06
ぶる	7.75E-06	ぶや	7.91E-06	ヘき	7.77E-06	ぶら	7.94E-06	ふら	7.99E-06	へが	7.87E-06	ふゐ	7.81E-06	へが	7.93E-06	ベす	7.68E-06
ぶれ	7.75E-06	ふヨ	7.91E-06	ベき	7.77E-06	ふり	7.94E-06	ふれ	7.99E-06	べか	7.87E-06	ふゑ	7.81E-06	べか	7.93E-06	べす	7.68E-06
ふろ	7.75E-06	ふよ	7.91E-06	へく	7.77E-06	ふる	7.94E-06	ぶれ	7.99E-06	べが	7.87E-06	ぶを	7.81E-06	べが	7.93E-06	ベず	7.68E-06
ふわ	7.75E-06	ふら	7.91E-06	へぐ	7.77E-06	ふれ	7.94E-06	ふろ	7.99E-06	ヘき	7.87E-06	ヘあ	7.81E-06	ヘき	7.93E-06	ヘせ	7.68E-06
ふゐ	7.75E-06	ぶら	7.91E-06	べく	7.77E-06	ふろ	7.94E-06	ふわ	7.99E-06	へき	7.87E-06	へあ	7.81E-06	へき	7.93E-06	へせ	7.68E-06
ふゑ	7.75E-06	ふり	7.91E-06	ヘけ	7.77E-06	ふわ	7.94E-06	ふゐ	7.99E-06	べき	7.87E-06	へい	7.81E-06	ベき	7.93E-06	へソ	7.68E-06
ふを	7.75E-06	ぶる	7.91E-06	ヘコ	7.77E-06	ふゐ	7.94E-06	ふゑ	7.99E-06	へく	7.87E-06	ヘお	7.81E-06	べき	7.93E-06	ヘゾ	7.68E-06
ぶを	7.75E-06	ふろ	7.91E-06	へコ	7.77E-06	ふゑ	7.94E-06	ふを	7.99E-06	へぐ	7.87E-06	へお	7.81E-06	へぐ	7.93E-06	ヘた	7.68E-06
ヘあ	7.75E-06	ふわ	7.91E-06	へこ	7.77E-06	ぶを	7.94E-06	ぶを	7.99E-06	ベく	7.87E-06	べお	7.81E-06	べく	7.93E-06	へた	7.68E-06
へい	7.75E-06	ふゐ	7.91E-06	ヘゴ	7.77E-06	ヘあ	7.94E-06	ヘあ	7.99E-06	ヘコ	7.87E-06	ヘか	7.81E-06	ヘけ	7.93E-06	べだ	7.68E-06
べお	7.75E-06	ふを	7.91E-06	へご	7.77E-06	へあ	7.94E-06	へあ	7.99E-06	へコ	7.87E-06	ヘが	7.81E-06	ヘコ	7.93E-06	ヘち	7.68E-06
へか	7.75E-06	ぶを	7.91E-06	ベコ	7.77E-06	ヘお	7.94E-06	へい	7.99E-06	へこ	7.87E-06	べか	7.81E-06	へコ	7.93E-06	へち	7.68E-06
ヘが	7.75E-06	ヘあ	7.91E-06	ベこ	7.77E-06	べお	7.94E-06	ヘお	7.99E-06	ヘゴ	7.87E-06	べが	7.81E-06	へこ	7.93E-06	へぢ	7.68E-06
へが	7.75E-06	へあ	7.91E-06	ヘさ	7.77E-06	ヘか	7.94E-06	へお	7.99E-06	ベコ	7.87E-06	へき	7.81E-06	ヘゴ	7.93E-06	ヘつ	7.68E-06
